"Model","Prevalence","True_positives","False_negatives","True_negatives","False_positives","TPR","TNR","PPV","NPV","Accuracy","BA","BI","F1_score","MCC","Gmean","Fowlkes_Mallows_index","Markedness","Diagnostic_odds_ratio","Jaccardindex","Cohens_kappa","F_beta_score_0.5","F_beta_score_2","AUC","Run"
"LDA","0.245374094931617","59","246","914","24","0.19344262295082","0.974413646055437","0.710843373493976","0.787931034482759","0.782783588093323","0.583928134503128","0.167856269006257","0.304123711340206","0.289348252455029","0.434157956891309","0.370819911380017","0.498774407976734","9.13380758807589","0.179331306990881","0.222502281920242","0.158858373721055","0.183457711442786","0.746113111258695","40"
"GBM","0.245374094931617","104","201","881","57","0.340983606557377","0.939232409381663","0.645962732919255","0.814232902033272","0.792437650844731","0.64010800796952","0.28021601593904","0.446351931330472","0.359101917815728","0.565917709871792","0.469321534102652","0.460195634952526","7.99720694771755","0.287292817679558","0.33331531636412","0.239741816505302","0.308422301304864","0.761900101366703","40"
"randomguess","0.245374094931617","76","229","709","229","0.249180327868852","0.755863539445629","0.249180327868852","0.755863539445629","0.631536604987932","0.502521933657241","0.00504386731448148","0.249180327868852","0.00504386731448146","0.433988853063271","0.249180327868852","0.00504386731448148","1.02751663774528","0.142322097378277","0.00504386731448176","0.138433515482696","0.207650273224044","0.511429969589989","40"
"Logistic Regression","0.239742558326629","59","239","905","40","0.197986577181208","0.957671957671958","0.595959595959596","0.791083916083916","0.775543041029767","0.577829267426583","0.155658534853166","0.297229219143577","0.245451881249903","0.435437932387496","0.343499636888216","0.387043512043512","5.5852510460251","0.174556213017751","0.201787477529939","0.156415694591728","0.185651353052234","0.681137033486027","41"
"Random Forest","0.239742558326629","77","221","905","40","0.258389261744966","0.957671957671958","0.658119658119658","0.803730017761989","0.790024135156879","0.608030609708462","0.216061219416924","0.371084337349398","0.315892076757712","0.49744562530664","0.412372468287334","0.461849675881647","7.8829185520362","0.227810650887574","0.272778421610668","0.196629213483146","0.239576851275669","0.718573559177586","41"
"KNN","0.239742558326629","79","219","874","71","0.26510067114094","0.924867724867725","0.526666666666667","0.799634034766697","0.766693483507643","0.594984198004332","0.189968396008664","0.352678571428571","0.24897152621896","0.495159625352298","0.373657178173918","0.326300701433364","4.44054280018007","0.214092140921409","0.228881796245272","0.188995215311005","0.240853658536585","0.670743226447924","41"
"LDA","0.239742558326629","59","239","894","51","0.197986577181208","0.946031746031746","0.536363636363636","0.789055604589585","0.766693483507643","0.572009161606477","0.144018323212954","0.28921568627451","0.216486335419387","0.432783534000067","0.325872368402266","0.325419240953222","4.32734432685208","0.169054441260745","0.183688720605819","0.152849740932642","0.184375","0.685945101381343","41"
"GBM","0.239742558326629","98","200","875","70","0.328859060402685","0.925925925925926","0.583333333333333","0.813953488372093","0.782783588093323","0.627392493164305","0.25478498632861","0.420600858369099","0.318155178233443","0.551814398147136","0.437989100208631","0.397286821705426","6.125","0.266304347826087","0.299513681618","0.226641998149861","0.295536791314837","0.708399914775754","41"
"randomguess","0.239742558326629","73","225","720","225","0.24496644295302","0.761904761904762","0.24496644295302","0.761904761904762","0.637972646822204","0.503435602428891","0.00687120485778192","0.24496644295302","0.00687120485778204","0.432019790510547","0.24496644295302","0.00687120485778192","1.03822222222222","0.139579349904398","0.00687120485778222","0.136092468307233","0.20413870246085","0.515182344376975","41"
"Logistic Regression","0.235720032180209","43","250","923","27","0.146757679180887","0.971578947368421","0.614285714285714","0.786871270247229","0.777152051488335","0.559168313274654","0.118336626549308","0.236914600550964","0.217879701363669","0.377606503462002","0.300251803962183","0.401156984532944","5.87985185185186","0.134375","0.160604014247091","0.123209169054441","0.140065146579805","0.709225794862583","42"
"Random Forest","0.235720032180209","58","235","918","32","0.197952218430034","0.966315789473684","0.644444444444444","0.796183868169991","0.785197103781175","0.582134003951859","0.164268007903718","0.302872062663185","0.269037423306034","0.437360668362263","0.35716831806963","0.440628312614436","7.08031914893618","0.178461538461538","0.216021108877492","0.158904109589041","0.186495176848875","0.734368600682594","42"
"KNN","0.235720032180209","75","218","886","64","0.255972696245734","0.932631578947368","0.539568345323741","0.802536231884058","0.773129525341915","0.594302137596551","0.188604275193102","0.347222222222222","0.254012570209664","0.488598219263101","0.371637947687487","0.342104577207799","4.76275802752293","0.210084033613445","0.230496002388469","0.185551707075705","0.233790523690773","0.664593138135441","42"
"LDA","0.235720032180209","46","247","915","35","0.156996587030717","0.963157894736842","0.567901234567901","0.787435456110155","0.773129525341915","0.560077240883779","0.120154481767559","0.245989304812834","0.206628400568318","0.388860517725025","0.298594299338904","0.355336690678056","4.86871023713129","0.140243902439024","0.160247810337888","0.128563443264394","0.148771021992238","0.709143165079935","42"
"GBM","0.235720032180209","71","222","890","60","0.242320819112628","0.936842105263158","0.541984732824427","0.800359712230216","0.773129525341915","0.589581462187893","0.179162924375786","0.334905660377358","0.247659911814156","0.47646232414176","0.362400585546649","0.342344445054643","4.743993993994","0.201133144475921","0.221513505350171","0.178481649069884","0.222431077694236","0.717715106879828","42"
"randomguess","0.235720032180209","72","221","729","221","0.245733788395904","0.767368421052632","0.245733788395904","0.767368421052632","0.644408688656476","0.506551104724268","0.013102209448536","0.245733788395904","0.013102209448536","0.434244573023828","0.245733788395904","0.013102209448536","1.07467087078479","0.140077821011673","0.0131022094485363","0.136518771331058","0.204778156996587","0.509953296209808","42"
"Logistic Regression","0.230893000804505","43","244","919","37","0.149825783972125","0.961297071129707","0.5375","0.790197764402408","0.773934030571199","0.555561427550916","0.111122855101832","0.23433242506812","0.190826390184595","0.379509008209445","0.283780476574794","0.327697764402407","4.37715994683207","0.132716049382716","0.148632212177126","0.122507122507123","0.141914191419142","0.703038210896156","43"
"Random Forest","0.230893000804505","61","226","924","32","0.212543554006969","0.96652719665272","0.655913978494624","0.803478260869565","0.792437650844731","0.589535375329844","0.179070750659688","0.321052631578947","0.286816514779363","0.45324289891951","0.373376871420951","0.459392239364189","7.79369469026549","0.191222570532915","0.234543796752897","0.168788046485888","0.199607329842932","0.752301619698803","43"
"KNN","0.230893000804505","65","222","885","71","0.226480836236934","0.925732217573222","0.477941176470588","0.799457994579946","0.764279967819791","0.576106526905078","0.152213053810156","0.307328605200946","0.205484245016516","0.457887111379491","0.329005345426367","0.277399171050534","3.64960030452988","0.181564245810056","0.186556479982131","0.16422435573522","0.206874602164227","0.695302363214905","43"
"LDA","0.230893000804505","45","242","912","44","0.156794425087108","0.95397489539749","0.50561797752809","0.790294627383016","0.769911504424779","0.555384660242299","0.110769320484598","0.23936170212766","0.181047060646757","0.386753080493722","0.28156363419345","0.295912604911106","3.8542449286251","0.13595166163142","0.146016402342643","0.125628140703518","0.147637795275591","0.710874287463735","43"
"GBM","0.230893000804505","77","210","902","54","0.268292682926829","0.943514644351464","0.587786259541985","0.811151079136691","0.787610619469027","0.605903663639147","0.211807327278294","0.368421052631579","0.290685141445251","0.503128289120983","0.397113022400481","0.398937338678675","6.1246913580247","0.225806451612903","0.261550924884108","0.196528841245533","0.245849297573435","0.741777586634205","43"
"randomguess","0.230893000804505","70","217","739","217","0.24390243902439","0.773012552301255","0.24390243902439","0.773012552301255","0.650844730490748","0.508457495662823","0.0169149913256454","0.24390243902439","0.0169149913256455","0.434211523226578","0.24390243902439","0.0169149913256454","1.09855804965066","0.138888888888889","0.0169149913256459","0.13550135501355","0.203252032520325","0.509762293528494","43"
"Logistic Regression","0.227674979887369","43","240","938","22","0.151943462897526","0.977083333333333","0.661538461538462","0.796264855687606","0.789219629927595","0.56451339811543","0.12902679623086","0.247126436781609","0.2430409334362","0.385306923382029","0.317043285193136","0.457803317226068","7.63901515151514","0.140983606557377","0.177141499946939","0.128358208955224","0.14527027027027","0.719121760895171","44"
"Random Forest","0.227674979887369","53","230","943","17","0.187279151943463","0.982291666666667","0.757142857142857","0.803921568627451","0.801287208366854","0.584785409305065","0.16957081861013","0.30028328611898","0.308447976117357","0.428908790180924","0.376559520110387","0.561064425770308","12.7823529411765","0.176666666666667","0.230830320749376","0.156342182890855","0.178451178451178","0.742982553003534","44"
"KNN","0.227674979887369","70","213","905","55","0.247349823321555","0.942708333333333","0.56","0.809481216457961","0.784392598551891","0.595029078327444","0.190058156654888","0.343137254901961","0.264996073402241","0.4828858454063","0.372177244145945","0.369481216457961","5.40759709773795","0.207100591715976","0.236643950191799","0.182767624020888","0.227272727272727","0.683230270906949","44"
"LDA","0.227674979887369","51","232","934","26","0.180212014134276","0.972916666666667","0.662337662337662","0.801029159519726","0.792437650844731","0.576564340400471","0.153128680800942","0.283333333333333","0.266373328540879","0.41872577193768","0.345486908821243","0.463366821857388","7.89688328912466","0.16504854368932","0.206002505583093","0.147997678467789","0.170911528150134","0.72127871024735","44"
"GBM","0.227674979887369","69","214","917","43","0.243816254416961","0.955208333333333","0.616071428571429","0.81078691423519","0.793242156074014","0.599512293875147","0.199024587750295","0.349367088607595","0.291470934579867","0.482592289641268","0.387567062800223","0.426858342806619","6.87600521625733","0.211656441717791","0.252908723950112","0.185185185185185","0.225933202357564","0.73176531213192","44"
"randomguess","0.227674979887369","68","215","745","215","0.240282685512367","0.776041666666667","0.240282685512367","0.776041666666667","0.654062751407884","0.508162176089517","0.0163243521790342","0.240282685512367","0.0163243521790342","0.43182099964703","0.240282685512367","0.0163243521790342","1.09594375338021","0.136546184738956","0.0163243521790341","0.133490380840204","0.200235571260306","0.508511852179034","44"
"Logistic Regression","0.222847948511665","37","240","940","26","0.133574007220217","0.973084886128364","0.587301587301587","0.796610169491525","0.786001609010459","0.553329446674291","0.106658893348581","0.217647058823529","0.202355141083845","0.36052579325978","0.280086105443785","0.383911756793113","5.57371794871795","0.122112211221122","0.147220402457456","0.113011606597434","0.127762430939227","0.712187292119799","45"
